id,rle_mask
e519d5dc25,1 81 102 80 203 79 304 78 405 76 506 75 607 74 708 72 809 71 910 69 1011 67 1112 65 1213 63 1314 61 1415 59 1516 57 1617 55 1718 52 1819 46 1920 42 2021 38 2122 34 2223 28 2324 17 2425 12 2526 10 2627 8 2728 4
e5265b3f94,56 46 157 46 258 46 359 46 461 45 562 45 663 45 764 45 865 45 966 45 1067 45 1168 45 1269 45 1370 45 1471 45 1571 46 1672 46 1773 46 1873 47 1974 47 2075 47 2175 48 2276 48 2378 47 2479 47 2581 46 2683 45 2784 45 2887 43 2989 42 3090 42 3192 41 3293 41 3395 40 3496 40 3597 40 3699 39 3800 39 3901 39 4002 39 4102 40 4203 40 4304 40 4405 40 4505 41 4606 41 4706 42 4807 42 4907 43 5007 44 5107 45 5207 46 5307 47 5408 47 5509 47 5609 48 5710 48 5811 48 5912 48 6013 48 6113 49 6214 49 6315 49 6416 49 6517 49 6617 50 6718 50 6819 50 6920 50 7021 50 7122 50 7223 50 7324 50 7425 50 7526 50 7627 50 7728 50 7830 49 7931 49 8032 49 8133 49 8235 48 8336 48 8437 48 8538 48 8639 48 8740 48 8841 48 8941 49 9042 49 9143 49 9244 49 9345 49 9446 49 9547 49 9648 49 9749 49 9851 48 9952 48 10053 48 10154 48
e5333c6911,63 39 163 40 263 41 363 42 463 43 564 43 665 43 767 42 870 40 973 38 1077 35 1180 33 1282 32 1385 30 1487 29 1589 28 1691 27 1793 26 1895 25 1998 23 2101 21 2204 19 2307 17 2410 15 2514 12 2618 9 2722 6 2826 3 3636 1 3736 2 3836 3 3936 4 4036 5 4135 7 4235 8 4335 9 4435 10 4535 11 4635 12 4735 13 4835 14 4935 15 5035 16 5135 17 5234 19 5334 20 5433 22 5533 23 5633 24 5733 25 5833 26 5933 27 6033 28 6133 29 6232 31 6332 32 6432 33 6532 34 6632 35 6731 37 6831 38 6929 41 7028 43 7126 46 7224 49 7322 52 7419 56 7517 59 7614 63 7712 66 7809 70 7905 75 8000 81 8095 87 8192 91 8288 1914
e536d6ff17,1 4467 4469 99 4573 95 4678 27 4707 41 4751 16 4781 23 4811 38 4855 5 4861 5 4885 12 4915 35 4987 12 5023 2 5034 11 5090 10 5140 3
e53934a7c9,
e53ca23b39,73 29 174 29 275 29 376 29 477 29 578 29 679 29 781 28 882 28 983 28 1083 29 1184 29 1285 29 1386 29 1486 30 1586 31 1686 32 1786 33 1886 34 1987 34 2087 35 2187 36 2287 37 2386 39 2485 41 2584 43 2682 46 2780 49 2879 51 2976 55 3072 60 3169 64 3266 68 3364 71 3462 74 3561 76 3660 78 3761 78 3862 78 3963 78 4065 77 4166 77 4267 77 4368 77 4469 77 4570 77 4671 77 4772 77 4873 77 4973 78 5074 78 5175 78 5277 77 5378 77 5480 76 5583 74 5686 72 5789 70 5892 68 5996 65 6099 63 6203 60 6309 55 6415 50 6521 45 6625 42 6733 35 6843 26 6948 22 7053 9
e53d96b2ce,
e53f18894a,1 60 102 60 203 60 304 59 405 58 506 57 607 57 708 56 809 56 910 55 1011 55 1112 54 1213 52 1314 51 1415 50 1516 48 1617 46 1718 44 1819 41 1920 38 2021 35 2122 31 2223 26 2324 22 2425 17 2526 8 2627 3
e5416b5ff6,1 95 102 95 203 95 304 95 405 95 506 96 607 96 708 96 809 96 910 96 1011 96 1112 96 1213 96 1314 96 1415 96 1516 96 1617 96 1718 97 1819 97 1920 97 2021 97 2122 98 2223 98 2324 98 2425 98 2526 98 2627 98 2728 98 2829 99 2930 99 3031 99 3132 100 3233 6969
e544c8249f,7172 5 7273 12 7374 19 7475 28 7576 37 7617 2 7677 59 7778 69 7879 76 7980 92 8081 100 8182 2020
e5463f2c0f,1 3131 3134 99 3238 96 3343 92 3446 90 3548 89 3650 88 3752 87 3854 86 3956 85 4057 85 4159 84 4261 83 4367 78 4469 77 4570 77 4672 76 4773 76 4874 76 4975 76 5077 75 5179 74 5281 73 5382 73 5484 72 5585 72 5686 72 5787 72 5888 72 5990 71 6092 70 6193 70 6295 69 6397 68 6500 66 6603 64 6707 61 6810 59 6913 57 7017 54 7120 52 7222 51 7323 51 7425 50 7526 50 7627 50 7729 49 7830 49 7931 49 8032 49 8134 48 8235 48 8336 48 8437 48 8539 47 8640 47 8741 47 8843 46 8944 46 9045 46 9146 46 9247 46 9348 46 9449 46 9550 46 9652 45 9753 45 9855 44 9956 44 10057 44 10158 44
0902703ce8,
0905843ee0,73 29 173 30 273 31 374 31 473 33 573 34 673 35 773 36 873 37 972 39 1072 40 1171 42 1269 45 1368 47 1468 48 1567 50 1666 52 1764 55 1859 61 1952 69 2047 75 2143 80 2240 84 2338 87 2436 90 2535 92 2633 95 2731 5249 7983 98 8087 95 8190 93 8293 91 8396 89 8500 86 8604 83 8709 79 8815 74 8920 70 9023 68 9127 65 9230 63 9333 61 9436 59 9539 57 9641 56 9744 54 9846 53 9948 52 10050 51 10151 51
090f67b75d,6565 1 6665 2 6766 2 6867 2 6968 2 7070 1
0910a5f8d6,
0910edcf69,2827 2 2925 5 3024 7 3121 11 3219 14 3318 16 3417 18 3517 19 3617 20 3718 20 3819 20 3921 19 4024 7
0914ccfb51,
0915403c23,72 30 173 30 273 31 374 31 475 31 576 31 677 31 778 31 879 31 980 31 1081 31 1182 31 1283 31 1383 32 1484 32 1585 32 1685 33 1786 33 1886 34 1987 34 2088 34 2189 34 2290 34 2390 35 2491 35 2592 35 2693 35 2794 35 2895 35 2995 36 3095 37 3196 37 3296 38 3396 39 3497 39 3597 40 3698 40 3798 41 3899 41 4000 41 4101 41 4202 41 4302 42 4403 42 4504 42 4605 42 4706 42 4807 42 4908 42 5008 43 5109 43 5210 43 5310 44 5411 44 5512 44 5612 45 5712 46 5813 46 5913 47 6013 48 6113 49 6213 50 6313 51 6413 52 6512 54 6612 55 6712 56 6812 57 6912 58 7011 60 7110 62 7209 64 7308 66 7407 68 7506 70 7606 71 7706 72 7805 74 7904 76 8003 78 8102 80 8201 82 8301 83 8400 85 8500 86 8601 86 8702 86 8803 86 8904 86 9006 85 9107 85 9209 84 9311 83 9413 82 9515 81 9618 79 9722 76 9825 74 9927 73 10030 71 10132 70
091aaece26,
091b46d588,3837 2 3936 4 4036 5 4136 6 4236 7 4337 7 4437 8 4538 8 4639 8 4740 8 4841 8 4943 7 5046 5 5149 3
0926af3a6c,
0929430755,9694 3 9762 36 9858 41 9956 44 10056 45 10156 46
092a81dc1c,
092c6bc422,4647 1 4748 2 4849 3 4950 4 5051 5 5152 5 5253 6 5354 7 5455 8 5556 9 5657 10 5758 11 5859 12 5960 13 6061 14 6162 15 6263 16 6364 16 6465 17 6566 18 6667 19 6768 19 6869 20 6970 21 7071 22 7172 23 7273 24 7374 25 7475 26 7576 27 7677 27 7778 28 7879 29 7980 30 8081 31 8182 31 8283 32 8384 33 8485 34 8586 34 8687 35 8788 36 8889 36 8990 37 9091 37 9192 38 9293 38 9394 39 9495 39 9596 40 9697 40 9798 41 9899 41 10000 41 10101 42
092d7bc330,
093433e9d7,55 47 156 47 257 47 358 47 460 46 561 46 662 46 764 45 866 44 968 43 1070 42 1172 41 1274 40 1376 39 1478 38 1581 36 1685 33 1789 30 1892 28 1995 26 2099 23 2202 21 2307 17 2411 14 2514 12 2618 9 2722 6 2826 3 2929 1
09393f1bb5,1050 2 1151 4 1253 4 1275 7 1354 6 1376 10 1455 7 1477 13 1554 10 1578 15 1613 4 1654 12 1679 17 1704 14 1730 1 1747 22 1780 18 1800 19 1829 6 1837 4 1848 24 1877 1 1881 39 1930 14 1948 27 1976 45 2031 16 2049 73 2129 8073
0939b133e1,91 11 191 12 290 14 390 15 490 16 589 18 688 20 788 21 888 22 988 23 1088 24 1187 26 1286 28 1385 30 1484 32 1584 33 1683 35 1783 36 1882 38 1982 39 2081 39 2180 38 2280 38 2379 38 2478 39 2577 40 2676 41 2775 42 2874 42 2973 42 3073 41 3172 42 3271 42 3370 43 3469 43 3569 42 3668 42 3768 41 3866 42 3966 41 4065 41 4164 42 4262 43 4360 44 4459 45 4557 47 4651 53 4748 56 4849 55 4950 54 5051 53 5152 52 5253 50 5354 49 5455 48 5556 46 5657 44 5758 42 5859 39 5960 37 6061 36 6162 34 6263 33 6364 31 6465 30 6566 28 6667 26 6768 25 6869 23 6970 22 7071 21 7172 20 7273 20 7374 19 7475 19 7576 18 7677 18 7778 17 7879 17 7980 16 8081 16 8182 15 8283 15 8384 14 8485 14 8586 13 8687 13 8788 12 8889 12 8990 12 9091 11 9192 11 9293 11 9394 11 9495 11 9596 11 9697 12 9798 12 9899 12 10000 12 10101 12
093e16bfdc,
093e17ad49,
093f8b1d6e,1 9898 9900 100 10003 98 10106 96
8a394a5c38,45 57 146 57 247 57 348 57 449 57 551 56 652 56 754 55 855 55 957 54 1058 54 1160 53 1261 53 1362 53 1463 53 1564 53 1665 53 1767 52 1868 52 1969 52 2071 51 2172 51 2273 51 2374 51 2475 51 2576 51 2677 51 2778 51 2880 50 2981 50 3082 50 3183 50 3284 50 3386 49 3487 49 3588 49 3690 48 3791 48 3892 48 3993 48 4094 48 4195 48 4296 48 4396 49 4497 49 4598 49 4699 49 4800 49 4901 49 5002 49 5104 48 5205 48 5306 48 5407 48 5508 48 5610 47 5711 47 5812 47 5913 47 6013 48 6114 48 6216 47 6317 47 6418 47 6519 47 6621 46 6722 46 6823 46 6924 46 7026 45 7127 45 7228 45 7329 45 7430 45 7531 45 7632 45 7733 45 7834 45 7935 45 8035 46 8136 46 8236 47 8337 47 8437 48 8538 48 8638 49 8739 49 8839 50 8939 51 9040 51 9140 52 9240 53 9339 55 9438 57 9536 60 9634 63 9732 66 9831 68 9929 71 10027 74 10124 78
8a396e306d,1 5147 5152 90 5253 82 5354 72 5455 62 5556 56 5657 45 5758 40 5859 35 5960 31 6061 27 6162 23 6263 20 6364 17 6465 14 6566 11 6667 6 6768 1
8a39b1ce9f,
8a481007c9,35 67 135 68 234 70 333 72 432 74 531 76 629 79 728 81 828 82 928 83 1028 84 1128 85 1228 86 1329 86 1430 86 1531 86 1631 87 1732 87 1832 88 1932 89 2032 90 2133 90 2233 91 2334 91 2434 92 2535 92 2636 92 2737 92 2838 92 2939 92 3040 92 3140 93 3241 93 3341 94 3442 94 3542 95 3643 95 3743 96 3843 97 3944 97 4045 97 4146 97 4247 97 4348 97 4449 97 4551 96 4652 96 4753 96 4854 96 4955 96 5056 96 5157 96 5258 96 5359 96 5459 97 5560 97 5661 97 5762 97 5862 98 5963 98 6063 99 6164 99 6264 3938
8a48b37b4e,1313 1 1410 5 1508 8 1605 12 1702 16 1798 21 1896 24 1995 26 2095 27 2196 27 2297 27 2399 26 2500 26 2602 25 2704 24 2805 24 2906 24 3007 24 3108 24 3207 26 3307 27 3406 29 3502 34 3595 42 3687 51 3783 56 3880 60 3977 64 4076 66 4176 67 4277 67 4378 67 4478 68 4579 68 4678 70 4778 71 4877 73 4976 75 5076 76 5174 79 5273 81 5372 83 5472 84 5571 86 5671 87 5771 88 5871 89 5972 89 6072 90 6173 90 6273 91 6373 92 6474 92 6574 93 6675 93 6776 93 6877 93 6977 94 7078 94 7179 94 7280 94 7381 94 7482 94 7584 93 7685 93 7787 92 7890 90 7992 89 8094 88 8197 86 8299 85 8402 83 8504 82 8606 81 8709 79 8812 77 8914 76 9016 75 9118 74 9219 74 9321 73 9423 72 9525 71 9628 69 9731 67 9832 67 9934 66 10035 66 10137 65
8a4a6988f2,
8a4c33185f,7690 9 7785 18 7879 27 7980 29 8081 31 8182 35 8283 37 8384 40 8485 42 8586 43 8687 45 8788 46 8889 48 8990 49 9091 50 9192 51 9293 52 9394 52 9495 53 9596 54 9697 54 9798 55 9899 55 10000 53 10101 52
8a54304ab0,
8a5739903e,
8a578f1c6d,
8a57f722c9,1 2222 2235 20 2260 18 2283 41 2365 7 2388 37 2492 34 2596 6 2604 23 2709 19 2817 12 2924 6 3028 3 4872 12 4888 7 4963 35 5058 41 5113 4 5152 49 5211 7 5253 66 5352 77 5448 92 5545 4657
8a588ad1c0,
8a59924259,1979 16 2078 20 2178 23 2278 27 2378 30 2478 34 2578 37 2678 40 2778 44 2879 46 2979 49 3078 54 3178 55 3277 57 3377 58 3476 60 3576 61 3676 62 3776 63 3877 63 3977 64 4078 64 4178 65 4279 65 4379 66 4480 66 4581 66 4681 67 4781 68 4880 70 4980 71 5080 72 5179 74 5278 76 5377 78 5476 80 5575 82 5674 84 5773 86 5872 88 5972 89 6072 90 6171 92 6271 93 6371 94 6470 96 6570 97 6670 98 6769 3433
8a6090c9ec,
8a60cc9e23,
8a6401e9d5,
8a65df187c,2827 2 2927 3 3027 4 3127 5 3226 7 3326 8 3425 10 3525 11 3625 12 3725 13 3825 14 3925 15 4026 15 4126 16 4226 17 4326 18 4427 18 4527 19 4627 20 4728 20 4828 21 4929 21 5029 22 5129 23 5229 24 5330 24 5430 25 5530 26 5631 26 5731 27 5831 28 5931 28 6031 27 6131 27 6231 26 6331 25 6431 25 6532 24 6632 23 6731 24 6831 24 6931 23 7031 23 7131 22 7231 22 7331 22 7432 21 7532 21 7632 22 7733 21 7833 21 7934 20 8034 20 8135 19 8235 19 8336 18 8436 18 8537 17 8637 16 8738 15 8838 16 8939 15 9040 14 9140 15 9241 14 9342 14 9443 13 9543 14 9644 13 9745 13 9845 13 9945 14 10046 14 10146 14
8a6ed0439b,35 67 137 66 239 65 341 64 444 62 546 61 648 60 750 59 853 57 955 56 1057 55 1158 55 1260 54 1362 53 1463 53 1565 52 1667 51 1769 50 1871 49 1973 48 2075 47 2178 45 2280 44 2383 42 2485 41 2588 39 2691 37 2794 35 2896 34 2999 32 3102 30 3206 27 3309 25 3412 23 3515 21 3618 19 3721 17 3824 15 3927 13 4030 11 4132 10 4234 9 4336 8 4438 7 4540 6 4641 6 4743 5 4844 5 4946 4 5047 4 5148 4 5249 4 5351 3 5452 3 5553 3 5654 3 5756 2 5858 1
8a6f94a69a,1 21 102 20 203 18 304 16 405 14 506 11 607 9 708 7 809 5 910 4 1011 3 1112 3 1213 2 1314 2 1415 2 1516 2 1617 2 1718 1
8a700d4031,
895271788a,
899f8650da,4041 1 4142 9 4243 17 4344 31 4445 41 4546 49 4647 55 4748 60 4849 67 4950 72 5051 77 5152 83 5253 87 5354 89 5455 92 5556 96 5657 2424 8082 100 8184 99 8285 99 8387 98 8489 97 8590 97 8692 96 8793 96 8894 96 8996 95 9097 95 9198 95 9299 95 9401 94 9502 94 9603 94 9704 94 9806 93 9907 93 10008 93 10110 92
89cb80c596,9091 1 9192 1 9293 2 9394 2 9495 3 9596 3 9697 3 9798 4 9899 4 10000 4 10101 4
8a3932d6f7,
8a7395008e,
8ac0fe0392,
8b2a9f576a,1 10201
8b7a361aaf,6768 1 6869 2 6970 3 7071 4 7172 5 7273 6 7374 7 7475 8 7576 8 7677 9 7778 9 7879 10 7980 10 8081 11 8182 12 8283 13 8384 14 8489 11 8593 10 8695 10 8797 10 8898 12 9000 13 9101 15 9203 15 9304 17 9406 17 9507 19 9609 19 9711 19 9813 19 9915 19 10016 20 10118 19
8bbcef76bc,
8c0d2616e5,82 20 183 20 283 21 383 22 483 23 582 25 681 27 780 29 879 31 978 33 1077 35 1175 38 1274 40 1374 41 1474 42 1573 44 1672 46 1771 48 1870 50 1968 53 2067 55 2165 58 2264 60 2364 61 2463 63 2563 64 2663 65 2762 67 2862 68 2961 70 3061 71 3160 73 3260 74 3359 76 3459 77 3558 79 3657 81 3756 83 3855 85 3955 86 4054 88 4153 90 4251 93 4350 95 4448 5754
8c7a0d5a1a,
8cc037cd28,
8d57bc47c1,
8d8f9a7868,
8e132e492e,77 25 177 26 277 27 378 27 478 28 578 29 678 30 778 31 878 32 978 33 1078 34 1178 35 1278 36 1378 37 1478 38 1578 39 1678 40 1778 41 1878 42 1978 43 2077 45 2177 46 2275 49 2373 52 2473 53 2572 55 2671 57 2771 58 2871 59 2971 60 3071 61 3171 62 3270 64 3370 65 3470 66 3571 66 3672 66 3774 65 3875 65 3977 64 4080 62 4182 61 4284 60 4386 59 4488 58 4590 57 4692 56 4794 55 4896 54 4998 53 5100 52 5202 51 5304 50 5406 49 5508 48 5610 47 5713 45 5816 43 5919 41 6022 39 6125 37 6228 35 6332 32 6435 30 6537 29 6640 27 6742 26 6845 24 6948 22 7051 20 7153 19 7256 17 7359 15 7463 12 7566 10 7670 7 7773 5 7875 4 7978 2
8e76bf194e,1 9797 9801 98 9905 95 10007 94 10109 93
8ecdb4163c,1 8 102 8 203 9 304 9 405 9 506 9 607 8 708 8 809 7 910 7 1011 6 1112 5 1213 4 1314 3 1415 1
8f0abdabcc,53 44 100 2 156 36 200 3 259 31 301 3 361 28 402 3 468 13 504 2
8f4e0ee37f,96 6 198 5 299 5 401 4 502 4 604 3 706 2 807 2
8f91b34e5b,44 58 146 57 247 57 349 56 451 55 552 55 654 54 755 54 857 53 959 52 1061 51 1163 50 1264 50 1366 49 1468 48 1570 47 1672 46 1775 44 1877 43 1979 42 2081 41 2183 40 2285 39 2387 38 2488 38 2590 37 2692 36 2794 35 2895 35 2997 34 3098 34 3200 33 3301 33 3403 32 3505 31 3607 30 3709 29 3810 29 3912 28 4014 27 4117 25 4219 24 4321 23 4423 22 4525 21 4627 20 4729 19 4831 18 4933 17 5035 16 5137 15 5239 14 5341 13 5443 12 5544 12 5646 11 5748 10 5850 9 5952 8 6054 7 6156 6 6258 5 6360 4 6462 3 6564 2
8fd80add2e,
90117af5fb,
9051d9037e,3634 3 3725 13 3822 17 3919 21 4018 23 4116 26 4215 28 4313 31 4411 34 4509 37 4606 41 4702 46 4800 49 4898 52 4997 54 5095 57 5194 59 5292 62 5391 64 5490 66 5588 69 5686 72 5784 75 5879 81 5976 85 6074 88 6173 90 6268 3934
a609f4096e,5695 3 5787 20 5886 28 5958 2 5986 33 6057 4 6085 41 6155 7 6184 46 6252 11 6283 81 6383 82 6483 83 6583 84 6683 85 6783 86 6883 87 6983 88 7083 89 7183 90 7283 91 7383 92 7483 93 7584 93 7685 93 7786 93 7886 94 7987 94 8088 94 8189 94 8291 93 8392 93 8493 93 8594 93 8696 92 8797 92 8898 92 8999 92 9101 91 9202 91 9303 91 9405 90 9506 90 9608 89 9710 88 9811 88 9913 87 10014 87 10116 86
a60d8f7fbe,
a611a75229,53 49 154 49 255 49 356 49 457 49 558 49 659 49 759 50 860 50 961 50 1061 51 1162 51 1262 52 1362 53 1462 54 1563 54 1664 54 1764 55 1865 55 1966 55 2066 56 2167 56 2269 55 2370 55 2471 55 2572 55 2673 55 2775 54 2876 54 2977 54 3079 53 3180 53 3282 52 3383 52 3484 52 3585 52 3686 52 3787 52 3888 52 3989 52 4089 53 4190 53 4291 53 4393 52 4494 52 4595 52 4696 52 4798 51 4899 51 5001 50 5103 49 5205 48 5307 47 5410 45 5512 44 5614 43 5716 42 5818 41 5920 40 6022 39 6125 37 6227 36 6329 35 6431 34 6533 33 6635 32 6737 31 6839 30 6941 29 7044 27 7146 26 7249 24 7352 22 7455 20 7558 18 7661 16 7763 15 7866 13 7968 12 8070 11 8172 10 8274 9 8376 8 8478 7 8581 5 8683 4 8785 3
a612bf83d3,
a614c44092,7310 17 7406 27 7502 37 7600 42 7697 49 7791 58 7889 64 7986 71 8082 78 8182 81 8283 82 8384 83 8485 84 8586 85 8687 86 8788 87 8889 88 8990 88 9091 89 9192 89 9293 90 9394 91 9495 92 9596 94 9697 95 9798 97 9899 99 10000 202
a6192703d8,1 80 102 76 203 68 304 60 405 54 506 43 607 36 708 26 809 17 910 2
a619fde3ae,4546 1 4647 5 4748 9 4849 11 4950 14 5051 15 5152 17 5253 18 5354 19 5455 20 5556 21 5657 22 5758 22 5859 23 5960 23 6061 24 6162 25 6263 26 6364 27 6465 30 6566 33 6667 38 6768 42 6869 47 6970 51 7071 55 7172 61 7273 65 7374 70 7475 74 7576 79 7677 84 7778 89 7879 94 7980 100 8081 2121
a61b2d8fd3,809 7 910 9 1011 12 1112 15 1213 19 1314 24 1415 27 1516 31 1617 33 1718 35 1819 38 1920 40 2021 42 2122 43 2223 46 2324 47 2425 49 2526 51 2627 53 2728 56 2829 58 2930 61 3031 64 3132 67 3233 69 3334 71 3435 73 3536 75 3637 78 3738 80 3839 82 3940 85 4041 89 4142 93 4243 100 4344 5858
a624d8dc64,45 57 146 57 246 58 346 59 446 60 546 61 646 62 747 62 848 62 948 63 1049 63 1151 62 1252 62 1353 62 1454 62 1556 61 1658 60 1761 58 1863 57 1966 55 2068 54 2170 53 2272 52 2374 51 2476 50 2578 49 2681 47 2783 46 2885 45 2988 43 3091 41 3194 39 3296 38 3399 36 3501 35 3604 33 3706 32 3808 31 3911 29 4014 27 4116 26 4219 24 4321 23 4424 21 4528 18 4632 15 4736 12 4840 9 4945 5
a62afb364a,1 1515 1518 99 1622 96 1726 93 1830 90 1934 87 2037 85 2140 83 2243 81 2346 79 2448 78 2551 76 2655 73 2760 69 2863 67 2967 64 3070 62 3174 59 3280 54 3385 50 3492 44 3598 39 3703 35 3806 33 3912 28 4018 23 4122 20 4227 16 4333 11 4440 5
a62c94394a,
a62d4765d2,1 5454 5457 99 5559 98 5661 97 5763 96 5865 95 5967 94 6069 93 6171 92 6273 91 6375 90 6477 89 6578 89 6680 88 6782 87 6884 86 6986 85 7087 85 7189 84 7291 83 7393 82 7495 81 7597 80 7700 78 7802 77 7905 75 8007 74 8110 72 8212 71 8314 70 8417 68 8518 68 8620 67 8722 66 8824 65 8925 65 9027 64 9128 64 9229 64 9331 63 9432 63 9533 63 9635 62 9736 62 9838 61 9939 61 10040 61 10142 60
a62e6bb195,54 48 155 48 256 48 357 48 458 48 560 47 663 45 766 43 869 41 971 40 1074 38 1177 36 1279 35 1381 34 1483 33 1584 33 1686 32 1788 31 1890 30 1992 29 2094 28 2196 27 2297 27 2399 26 2500 26 2601 26 2702 26 2804 25 2905 25 3006 25 3107 25 3208 25 3308 26 3408 27 3509 27 3610 27 3711 27 3812 27 3913 27 4014 27 4115 27 4217 26 4318 26 4420 25 4521 25 4622 25 4724 24 4825 24 4926 24 5027 24 5128 24 5229 24 5329 25 5429 26 5529 27 5629 28 5729 29 5830 29 5930 30 6031 30 6131 31 6232 31 6333 31 6434 31 6534 32 6635 32 6736 32 6837 32 6938 32 7039 32 7140 32 7241 32 7341 33 7442 33 7543 33 7643 34 7743 35 7843 36 7943 37 8043 38 8143 39 8243 40 8343 41 8443 42 8543 43 8643 44 8744 44 8844 45 8945 45 9045 46 9146 46 9246 47 9346 48 9446 49 9547 49 9647 50 9748 50 9849 50 9950 50 10051 50 10152 50
a62e962739,
a62f9b6494,79 23 180 23 280 24 381 24 480 26 580 27 680 28 781 28 905 4
a630afad97,
a6327775cd,5449 6 5543 13 5638 19 5733 25 5826 33 5922 38 6017 44 6113 49 6208 55 6304 60 6399 66 6495 71 6591 76 6688 80 6785 84 6882 88 6979 92 7076 3126
fa3e8609bb,
fa420ff909,4645 2 4744 4 4843 6 4941 9 5039 12 5138 14 5236 17 5335 19 5432 23 5529 27 5624 33 5722 36 5819 40 5916 44 6013 48 6110 52 6207 56 6306 58 6404 61 6503 63 6602 65 6701 67 6799 70 6896 74 6993 78 7091 81 7190 83 7289 85 7388 87 7487 89 7586 91 7684 94 7783 96 7882 98 7981 2221
fa44a921f8,49 53 149 54 249 55 349 56 447 59 545 62 643 65 740 69 838 72 935 76 1034 78 1134 79 1236 78 1340 75 1447 69 1552 65 1658 60 1763 56 1867 53 1971 50 2074 48 2179 44 2286 38 2392 33 2499 27 2605 22 2713 15 2819 10 2924 6 3029 2
fa45b2168b,1 2424 2426 100 2529 98 2631 97 2733 96 2834 96 2936 95 3037 95 3138 95 3239 95 3340 95 3441 95 3541 96 3641 97 3741 1418 5162 95 5266 91 5371 86 5474 83 5577 80 5681 77 5784 75 5887 73 5992 69 6096 66 6198 65 6300 64 6402 63 6505 61 6608 59 6711 57 6814 55 6917 53 7020 51 7124 48 7228 45 7332 42 7436 39 7543 33 7647 30 7750 28 7852 27 7955 25 8057 24 8159 23 8262 21 8364 20 8465 20 8567 19 8668 19 8770 18 8871 18 8972 18 9073 18 9174 18 9276 17 9377 17 9478 17 9579 17 9679 18 9779 19 9879 20 9978 22 10077 24 10176 26
fa461678e9,
fa467c163e,907 3 1006 5 1105 7 1204 9 1303 11 1401 14 1500 16 1598 19 1697 21 1797 22 1898 22 1998 23 2099 23 2201 22 2303 21 2405 20 2507 19 2609 18 2711 17 2812 17 2913 17 3014 17 3115 17 3216 17 3316 18 3417 18 3518 18 3619 18 3720 18 3821 18 3922 18 4024 17 4125 17 4226 17 4327 17 4428 17 4530 16 4631 16 4733 15 4834 15 4935 15 5036 15 5136 16 5237 16 5338 16 5439 16 5540 16 5641 16 5742 16 5844 15 5945 15 6047 14 6148 14 6250 13 6351 13 6453 12 6555 11 6656 11 6759 9 6861 8 6963 7 7064 7 7166 6 7268 5 7370 4 7472 3
fa4c444dd5,1213 1 1314 3 1415 5 1516 7 1617 9 1718 12 1819 17 1920 19 2021 27 2122 31 2223 37 2324 40 2425 43 2526 45 2627 48 2728 50 2829 52 2930 54 3031 57 3132 59 3233 62 3334 65 3435 68 3536 71 3637 75 3738 77 3839 79 3940 82 4041 86 4142 89 4243 91 4344 94 4445 98 4546 4646 9196 97 9298 96 9400 95 9501 95 9603 94 9704 94 9806 93 9908 92 10010 91 10112 90
fa4f1b94b2,25 77 125 78 224 80 323 82 421 85 519 88 618 90 718 91 818 92 917 94 1016 96 1114 9088
fa503f3f93,1718 1 1819 3 1920 5 2021 6 2122 7 2223 9 2324 9 2425 10 2526 10 2627 11 2728 11 2829 11 2930 12 3031 12 3132 12 3233 13 3334 13 3435 13 3536 13 3637 13 3738 13 3839 13 3940 13 4041 13 4142 12 4243 10 4344 9 4445 8 4546 7 4647 6 4748 6 4849 5 4950 5 5051 5 5152 5 5253 5 5354 5 5455 4 5556 3 5657 1
fa56b04a29,
fa5f0040ee,1 67 102 68 203 69 304 70 405 71 506 72 607 74 708 76 809 77 910 79 1011 80 1112 81 1213 81 1314 82 1415 84 1516 85 1617 88 1718 90 1819 92 1920 100 2021 1313 3336 99 3439 97 3542 95 3644 94 3747 92 3849 91 3951 90 4054 88 4157 86 4260 84 4363 82 4466 80 4569 78 4671 77 4774 75 4877 73 4979 72 5082 70 5184 69 5286 68 5388 67 5490 66 5592 65 5694 64 5796 63 5898 62 6000 61 6103 59 6205 58 6307 57 6409 56 6512 54 6614 53 6716 52 6818 51 6920 50 7023 48 7125 47 7228 45 7331 43 7433 42 7536 40 7638 39 7741 37 7843 36 7945 35 8047 34 8149 33 8251 32 8354 30 8456 29 8558 28 8661 26 8763 25 8866 23 8969 21 9071 20 9174 18 9276 17 9379 15 9481 14 9584 12 9686 11 9788 10 9890 9 9992 8 10094 7 10195 7
